ID,Gender,Birth Date,Jobcat,Job Time,Prev Exp,Minority
88745,f,45516,3,72,352,0
65971,f,49822,1,87,339,0
71124,m,44535,1,70,279,0
38823,m,44027,1,87,334,0
2685,f,43890,3,69,451,1
94633,f,42333,3,75,107,1
82945,f,41727,3,83,95,0
85769,m,46660,3,95,220,0
35552,m,41755,2,65,106,0
3559,f,43365,2,84,443,1
24288,m,44959,1,83,136,1
67675,f,47513,1,83,200,1
95441,f,43796,3,74,385,0
64161,m,48107,3,65,11,0
68795,m,48007,2,99,316,0
72410,f,49867,2,98,191,1
2634,m,42220,2,72,121,0
50163,m,40338,3,97,315,0
56358,m,48487,1,70,101,1
15492,m,47325,3,71,307,1
72535,m,47963,2,92,467,0
22538,f,46291,1,73,465,1
55220,f,44403,2,92,191,1
35896,f,49486,2,60,263,1
81360,f,43143,1,89,242,1
23004,m,40511,3,68,307,1
7682,f,40661,3,97,438,1
65979,f,45946,2,71,253,0
65278,m,45620,2,96,133,0
36062,f,42088,3,99,24,1
48717,f,43485,2,99,362,0
48639,m,45786,3,67,436,1
87562,m,46441,2,60,283,0
45720,f,45170,3,92,304,0
64427,m,45170,3,75,445,1
48541,f,49977,2,97,136,1
40437,f,48481,2,93,255,0
88744,m,42266,3,86,437,1
15553,f,43625,1,61,208,0
96668,m,49545,1,87,336,1
21719,f,40056,2,97,234,0
82344,m,40737,3,61,200,0
4920,f,49977,2,88,461,1
8361,m,40187,1,60,281,1
30908,f,48223,2,85,183,0
61692,m,42715,3,85,338,0
65056,m,40737,3,60,419,0
27254,m,43678,2,83,201,1
50918,f,46017,3,71,218,0
87569,f,48398,1,82,360,1
45112,f,46222,1,84,418,1
85769,m,42582,2,74,372,0
54446,f,49235,3,91,379,1
75601,m,47538,3,82,428,0
75117,f,44492,3,93,318,0
79359,f,44959,2,95,225,0
54564,f,49494,3,99,110,1
97991,m,45071,3,95,91,0
50918,f,46789,1,61,304,1
99819,f,45071,3,84,136,0
13421,f,43232,3,77,405,0
70883,m,44974,1,88,358,1
67106,f,40630,3,86,174,0
4237,f,42103,2,88,140,1
65362,m,41418,3,64,287,1
36413,m,43666,1,63,291,1
79819,f,41146,2,60,17,0
39148,m,43457,1,81,261,1
1524,f,40059,1,74,218,0
68514,f,41988,2,97,76,0
17835,m,41755,2,81,87,1
92738,f,40378,2,98,132,1
78768,f,47117,1,92,73,0
69833,f,48114,3,68,287,1
36062,f,45084,1,65,264,0
16449,f,41648,3,67,452,1
45128,m,49867,2,63,379,1
17533,m,43365,2,81,198,1
89064,f,47284,2,95,333,1
32823,f,45560,3,85,299,0
23982,m,48523,2,69,155,1
94747,m,47060,3,75,298,0
52294,f,48128,3,70,263,0
20666,f,45144,1,81,452,0
72121,f,42702,1,79,294,0
29638,m,45958,1,89,115,1
85960,m,40338,2,64,140,0
45118,m,44356,3,77,456,1
17755,m,45170,1,62,350,0
29033,f,48243,3,88,105,1
65971,f,43157,3,88,194,1
91074,m,45558,3,81,423,1
28005,f,40737,3,80,87,0
83827,f,44435,1,70,297,0
7054,f,42008,1,95,84,0
38623,m,49456,3,70,366,0
46470,m,44183,2,87,11,0
38832,m,46481,3,90,180,0
11401,f,45627,2,78,106,0
15755,m,40086,2,90,338,1
41664,m,48938,3,86,278,0
19212,f,46007,3,64,256,1
4808,m,47283,3,85,278,1
79730,m,45208,3,63,447,0
84081,f,44672,2,65,262,0
75390,f,41863,3,85,404,1
90726,f,42224,2,75,330,1
37744,m,47710,3,76,415,0
66177,f,43348,1,73,360,0
92009,f,49803,2,95,463,0
26479,m,42722,2,90,58,1
69108,f,43779,3,89,424,1
66794,m,44147,2,65,321,1
62664,f,40856,1,82,456,1
16206,m,49597,2,60,225,1
91092,m,43382,1,61,264,0
71770,f,48223,1,82,435,0
51574,m,49771,3,99,411,0
31833,m,40191,2,66,362,0
64086,f,41707,1,80,64,1
73223,m,45560,3,91,127,0
47259,m,40484,1,97,96,1
87237,f,42679,2,65,106,0
4947,f,49547,2,84,325,1
45973,m,40844,2,91,234,0
96411,f,42984,2,64,44,0
91740,m,44449,1,72,294,1
78114,f,47187,2,76,290,1
65102,f,42982,2,65,203,1
83704,m,42103,1,90,332,1
68488,f,42232,3,78,174,1
96668,f,42355,2,69,347,1
9985,m,42047,2,97,400,0
53147,f,42605,2,66,438,0
11460,f,47773,2,88,438,0
74546,f,42330,3,83,411,0
70513,m,47337,2,64,366,0
93849,f,42054,3,75,340,0
82593,f,43116,2,98,74,0
91237,m,49985,2,61,192,1
34855,m,45442,1,87,34,0
17755,m,40817,2,69,191,1
18681,f,49867,3,95,445,1
5231,f,44437,2,96,95,1
48941,f,48330,3,69,163,1
82601,m,42271,1,98,318,1
33095,m,43940,3,73,363,1
69108,m,46062,2,74,418,0
78194,m,45475,1,91,434,1
42506,f,40337,2,89,371,1
42687,f,46265,2,60,225,1
96580,f,45447,1,88,136,0
34087,m,44040,3,90,384,0
88400,m,49384,1,99,31,1
83674,m,48390,3,62,4,1
24003,m,43183,2,64,443,1
45307,f,46568,2,96,60,0
14396,m,42837,1,98,18,1
45250,f,48442,2,65,401,1
1586,f,42767,1,73,283,0
47813,m,45969,2,75,164,0
60261,f,46789,1,66,219,0
88744,m,42982,1,88,229,1
83690,f,41489,3,63,332,0
62664,m,43234,3,64,350,0
54765,m,44562,3,87,163,0
59987,f,43183,2,97,329,0
75368,m,40149,3,92,16,0
41967,m,40518,1,86,453,0
71874,m,44437,3,77,87,0
24153,f,47342,1,62,155,0
8684,f,49989,3,72,383,1
18681,m,48652,3,82,327,0
79999,m,49479,2,95,64,1
91917,f,43625,2,93,169,0
64161,f,48692,2,99,395,0
19046,m,42117,2,86,358,0
97195,m,49922,2,90,104,0
52437,f,42610,1,62,461,1
71911,f,49546,3,79,263,1
62025,f,48538,2,87,192,0
96668,m,44234,1,96,324,0
65011,m,47210,3,93,231,0
52864,f,44257,2,88,140,0
65056,m,43870,2,71,366,0
25059,f,40529,2,77,209,1
71185,f,43114,1,70,126,1
35786,m,43157,3,93,147,0
43121,f,48297,2,99,278,0
65085,m,40931,3,81,246,1
65102,f,46004,3,62,315,1
47701,m,40797,3,95,239,1
38524,f,47130,2,88,29,0
32544,f,40721,1,89,388,0
55648,f,46719,1,84,142,1
30052,m,49648,2,65,161,0
63090,m,48533,3,72,375,1
20639,f,44772,3,66,376,1
81732,m,45071,3,86,448,0
30803,f,49878,1,92,211,1
45129,f,40048,2,70,192,0
52141,m,46089,1,64,470,1
80789,f,43978,1,87,449,0
89205,f,47169,3,63,141,1
36062,f,43439,2,90,436,1
42808,f,42342,2,67,39,1
16869,m,47038,2,85,237,0
40385,f,41146,2,91,67,0
44467,f,42535,2,69,277,1
6372,f,40589,3,71,75,0
74005,f,44772,1,95,289,1
90520,m,41988,1,73,287,1
4237,f,42254,2,82,307,0
87059,m,43504,1,61,436,0
45073,m,45558,1,95,90,0
72980,m,46850,1,64,434,1
82415,f,45072,3,94,334,0
28932,m,43116,1,80,212,0
43189,m,43114,3,81,334,1
76450,m,47431,3,99,375,0
1869,m,45504,3,74,232,1
62202,f,42841,1,99,299,1
18752,f,42298,3,61,361,1
60933,m,42030,1,93,310,0
41664,m,42851,3,88,428,0
96411,f,41124,2,62,118,1
23831,f,49867,2,90,453,1
11013,f,40172,2,74,140,0
53410,f,41682,2,96,228,0
95695,m,43796,1,79,39,0
53410,f,46396,3,68,302,1
60879,f,41148,1,96,316,0
49824,m,42117,1,95,449,1
36413,f,40918,1,61,353,1
31890,f,49075,1,72,372,1
20094,f,42687,1,97,378,0
2321,m,48094,1,75,361,1
12689,f,41513,2,87,90,0
35786,f,41218,2,80,308,0
15126,m,40790,1,83,266,0
44295,m,48114,2,83,258,1
2469,m,46007,3,98,59,0
87343,f,47325,3,77,151,0
7017,f,44962,2,78,102,1
38561,m,46496,3,66,88,1
32151,m,40015,3,73,192,0
33513,m,49822,3,73,418,0
62202,m,49803,2,99,19,0
23647,m,47271,3,79,242,0
56657,m,43343,3,94,9,1
837,f,40385,3,62,65,1
73675,m,41438,1,98,19,0
69687,m,45631,2,61,248,0
27909,f,47943,1,86,404,1
97240,f,44604,1,94,272,0
60473,m,42234,2,90,450,1
7048,m,41755,3,93,146,1
75701,m,47409,3,79,305,0
9186,m,47535,2,75,241,1
34623,f,44574,1,87,232,1
61838,f,47982,1,95,251,0
30695,m,44575,3,90,160,0
91151,f,49964,2,79,109,1
7815,m,43059,3,88,327,1
35778,f,47513,3,86,248,0
71874,m,44337,3,83,158,1
96668,m,43760,2,75,5,1
96264,f,41555,2,78,192,0
24440,f,41419,2,75,216,1
8422,m,49249,1,62,285,0
12522,f,41299,2,60,51,0
82084,f,48991,2,86,469,1
36420,m,44151,1,80,116,0
14480,m,41988,2,94,209,1
68179,m,42316,3,60,173,1
64425,m,40007,1,89,261,1
33406,m,44187,3,96,140,0
45537,f,45540,2,69,167,1
49277,f,48523,1,60,234,0
75744,f,45642,3,96,272,0
17387,m,46754,3,64,68,1
68272,m,46375,2,95,395,0
14396,m,43789,2,98,186,1
77366,f,45084,3,86,143,1
79819,m,40838,3,83,308,0
94765,f,44061,2,97,288,1
17887,m,41884,3,88,252,1
18606,f,47788,2,89,155,0
88059,m,44826,3,72,419,1
84181,m,46885,3,69,187,1
17533,m,46062,1,99,22,0
68512,m,43117,2,72,163,1
40284,f,49257,2,71,308,0
35700,f,49479,1,95,279,1
40131,f,45381,1,90,404,1
82593,f,48289,2,98,314,0
19967,m,47060,1,73,234,1
2981,f,40143,2,66,110,0
46967,f,49985,3,70,264,0
16292,m,47669,3,85,271,1
71185,m,49752,1,75,226,1
10467,m,40434,2,65,465,0
33406,f,45809,3,76,293,1
87760,f,42604,3,74,24,1
60468,f,42729,3,67,401,0
60635,m,45333,2,99,189,1
95695,m,44062,2,75,406,1
84360,f,43199,2,71,285,1
60413,m,42643,1,90,291,1
42687,f,42746,2,97,315,1
15126,m,48107,2,86,382,0
33835,m,49989,2,85,321,0
9756,f,44183,1,94,261,0
7255,m,46082,3,77,177,1
35589,m,43858,3,61,332,0
64800,m,46885,2,77,294,0
82344,f,40268,3,87,443,1
30590,f,47038,2,70,165,0
29212,f,47565,2,97,439,0
76529,f,43858,3,73,164,1
61075,f,46299,3,88,269,0
21688,m,46845,2,86,472,0
16758,m,44046,2,78,225,1
35700,m,44944,3,93,123,1
88327,f,44235,2,80,460,1
18245,f,46461,1,72,452,0
7336,f,42299,2,71,121,0
7017,f,44194,1,80,65,0
33948,f,49257,1,74,97,1
56810,f,40718,2,65,118,1
1090,f,41148,2,86,232,1
88166,m,48060,3,97,297,1
38561,m,46175,3,66,452,1
2130,f,41618,2,74,404,0
36420,f,45497,3,98,162,0
84482,f,47958,1,75,140,1
9093,f,42130,3,91,167,0
47559,f,41615,2,91,299,1
17402,f,44791,1,70,105,0
86345,m,47429,2,85,212,0
71442,m,40162,3,73,120,1
57484,m,44166,1,60,18,1
45390,m,45344,2,97,342,1
20836,f,42729,2,88,290,0
42687,f,41844,3,89,414,1
25670,m,48378,1,82,473,1
59858,m,45573,1,94,452,1
93106,m,49379,1,64,51,0
93481,f,48995,3,85,91,1
13606,m,44394,1,68,432,0
98463,m,41191,2,73,212,0
50039,m,45424,3,63,446,1
14678,m,40891,2,96,250,1
20666,f,40721,1,73,373,1
3031,f,49314,3,87,279,0
88059,f,42980,3,79,26,1
45390,m,40518,3,61,316,1
9759,f,45856,3,88,313,0
81671,m,42220,2,60,299,1
7534,f,40843,2,89,106,1
5044,f,48724,3,86,375,0
67086,m,48784,3,97,465,1
35778,f,49266,3,65,308,0
48231,m,47963,2,88,263,1
68245,m,42130,1,91,243,1
23026,m,41583,3,94,456,0
99520,m,43867,3,99,245,1
72056,f,48185,2,84,128,1
16449,f,42333,1,62,417,0
10794,f,43981,1,62,452,0
91487,f,49093,2,75,263,1
70322,f,47325,3,72,79,1
92304,f,48922,3,75,30,0
2469,f,42089,1,80,290,1
46314,f,48481,2,62,314,0
60468,f,40511,1,98,203,0
83674,f,41191,2,75,44,0
34793,m,40059,1,60,140,1
68179,m,49547,1,61,452,0
56140,f,44341,3,64,324,0
7730,f,42890,2,64,253,0
91917,m,45664,3,75,293,0
24130,f,47182,2,93,59,1
89196,f,44147,1,90,133,1
62906,f,41069,2,90,136,0
59297,m,46780,3,84,259,1
52645,m,40646,3,64,385,1
557,m,47181,2,71,29,0
85020,m,45536,2,69,36,1
70120,f,46082,1,60,145,1
33158,f,45344,2,81,81,0
17835,m,44040,2,79,18,0
14794,m,46936,3,60,169,1
44295,f,47963,2,94,117,0
45006,f,49286,3,85,191,0
837,f,41231,2,66,65,0
1524,f,45558,2,99,421,1
57267,f,47292,3,87,204,1
29786,m,45996,2,98,421,0
17756,f,44011,3,66,0,0
62906,f,47091,2,82,230,1
65374,f,41682,1,74,109,0
40774,m,49209,1,85,317,0
7763,f,49876,2,69,346,0
49924,m,42837,2,90,229,0
36374,f,44615,1,64,219,0
60261,m,49939,2,99,398,0
40462,m,42089,3,69,23,1
87363,f,49512,3,88,117,1
98189,m,44085,3,66,220,1
96163,m,47954,1,89,234,0
19934,m,40817,1,73,434,1
26561,f,45209,3,73,232,0
56358,m,40548,1,73,354,1
15643,f,47359,2,80,176,1
60473,f,45134,2,99,457,1
33161,f,49419,1,62,4,1
33881,f,42425,2,88,461,1
25441,f,41597,3,65,239,1
68148,m,43361,1,61,360,0
67675,m,42209,1,84,174,1
10338,m,41567,3,97,293,0
5395,f,40797,1,68,233,1
49393,f,40231,2,72,405,1
23306,m,47018,3,95,293,1
17377,m,43682,3,94,468,0
22762,f,46312,3,96,457,1
61044,f,41664,3,63,235,1
55811,f,43476,1,87,461,1
71464,m,49479,3,70,263,1
67106,f,42359,2,67,163,0
76529,m,47746,3,79,72,1
21101,f,42441,2,99,175,1
62638,f,49613,1,81,239,0
93147,f,48180,3,94,262,0
46756,f,46291,2,71,326,0
5997,f,44990,2,68,428,1
71880,f,44040,2,96,323,1
83615,f,46089,3,96,444,1
45723,m,45138,2,97,114,1
74546,f,40761,3,95,408,0
93106,m,40267,3,85,79,1
97991,m,48963,1,79,39,0
7682,m,43697,2,89,24,1
88904,m,42289,2,88,202,1
51602,m,41148,1,64,258,1
76529,f,46765,3,83,418,1
42906,f,40838,1,80,59,0
7698,m,44232,1,71,71,0
63832,m,48963,3,67,216,1
53410,f,43611,1,60,76,0
72121,m,43537,3,63,332,0
75218,m,45946,1,97,94,0
51042,m,44945,2,91,229,1
23647,m,44672,2,67,136,1
97803,m,41706,2,87,23,0
34623,m,44168,1,96,26,1
531,m,49869,1,91,134,1
27737,m,48797,2,73,307,1
18619,f,40610,1,76,77,1
55160,m,42237,3,91,385,0
1649,m,43694,3,88,259,0
47259,m,46333,2,64,25,0
2410,m,40511,3,85,91,1
88280,m,44815,3,86,209,0
59995,m,48800,2,75,376,1
96154,m,42176,3,63,225,0
38653,f,47084,1,96,14,0
72740,f,40630,2,94,314,0
56504,m,48422,3,74,26,1
62664,m,49246,1,90,351,0
56278,m,42676,2,95,14,0
98720,f,41628,2,73,413,1
59034,m,47429,3,81,316,1
32044,m,42131,1,66,63,0
23132,f,40015,1,61,173,1
58840,m,47431,1,95,438,1
13026,f,44929,1,72,340,1
76301,m,42116,2,87,177,1
68245,f,41361,2,88,280,1
42273,f,42116,2,79,26,0
38388,m,45540,2,80,52,0
16759,f,44971,2,90,120,1
75285,f,41682,1,79,281,0
59065,m,43372,3,96,263,0
14296,m,46379,3,98,373,1
97110,m,43166,3,64,420,0
4237,f,44061,2,91,130,1
557,f,40381,2,87,283,0
45720,m,44564,3,71,216,0
74929,f,43169,2,73,275,0
26945,f,43833,1,95,136,1
26479,f,48461,2,89,81,0
32105,f,49771,3,80,285,0
96668,m,43117,3,68,241,1
74546,m,49235,3,78,243,0
64161,f,48664,1,72,59,1
89064,m,45476,1,66,146,1
40385,m,43467,1,71,452,1
33592,m,42316,3,98,44,1
43665,m,48797,1,65,184,1
14784,f,44034,3,79,239,0
56671,f,45573,3,97,76,1
55220,m,48485,3,68,242,0
94633,m,48697,2,88,202,1
82175,f,43224,3,85,308,0
86959,m,42030,1,73,290,1
43526,m,42131,2,60,204,1
23335,m,40888,2,85,462,0
15523,f,43161,1,84,398,0
65374,m,43777,1,84,19,1
20237,m,45004,1,60,383,1
65278,f,41583,2,75,412,0
74831,m,47713,2,91,23,0
5770,m,42116,1,64,156,0
99997,m,49583,3,79,269,1
64764,m,40737,2,64,94,1
62906,m,40518,3,64,435,1
72410,f,40888,2,77,96,0
50461,m,42879,3,75,183,0
27025,f,41148,3,68,307,1
73467,m,45942,2,61,5,0
21211,f,45333,3,88,449,1
53978,f,44615,3,89,72,0
67020,m,43339,1,95,114,1
90520,f,41219,3,63,88,1
53086,f,40511,2,96,383,0
30052,f,42231,2,64,340,0
46005,m,47551,2,61,327,0
40167,m,43504,2,69,120,0
69833,f,49451,1,61,428,0
95543,m,46333,3,73,362,1
38283,f,47854,2,93,447,1
95292,f,42982,2,89,136,1
42103,f,40510,3,98,157,1
7259,f,41418,3,63,114,0
8768,f,46627,1,84,264,0
65056,m,42656,3,91,77,1
54775,f,40852,3,85,198,1
8768,m,44442,1,91,216,1
11401,f,44535,1,75,203,0
36062,f,40737,3,95,326,0
11071,f,48128,3,61,176,1
24054,m,41672,1,92,161,0
2313,f,44969,1,61,203,0
20594,f,42299,2,96,263,1
88751,f,42298,3,75,252,0
42669,m,40406,1,86,124,1
62025,f,43670,1,95,439,1
70045,m,42982,1,83,243,1
35921,f,47461,2,93,312,0
76863,f,44184,2,92,446,1
91151,f,43510,1,60,212,0
41172,m,44341,2,94,451,0
87586,f,43374,1,75,256,0
47559,m,49205,2,78,118,0
84404,m,47687,3,61,465,0
87760,m,46207,2,61,429,1
24171,f,40658,2,88,120,1
71442,m,46599,3,97,451,0
10582,f,43745,3,72,396,1
94322,f,45415,3,86,44,1
25836,m,46375,1,91,292,1
23831,f,40655,3,78,14,0
78851,m,40378,1,68,133,0
62570,m,41356,2,62,167,1
19555,f,45144,2,99,391,0
11006,f,42160,1,69,314,0
60468,f,41555,2,95,102,1
54643,f,42837,2,89,234,0
71218,f,43779,1,71,50,0
95441,m,43199,2,80,154,0
81870,m,42980,2,83,283,1
71185,f,48086,1,90,22,0
15553,f,43940,1,63,6,1
94322,f,49456,3,62,67,0
95441,f,49384,2,72,232,0
26640,f,42793,1,60,340,1
57267,m,47271,1,86,255,1
77014,m,45208,2,62,445,0
62259,f,48422,1,60,134,1
28531,m,49823,3,81,94,1
18752,f,45140,1,96,450,1
16758,m,41683,1,79,445,0
4031,m,47056,1,77,263,1
98034,m,43858,3,74,213,0
95999,f,49823,2,81,30,0
7333,m,46179,2,65,450,1
16865,m,40797,3,84,446,0
87562,m,47956,1,72,122,0
82157,m,49173,3,75,381,1
74929,f,49757,3,64,259,1
93915,f,44573,3,95,65,0
75744,f,49935,3,93,289,1
32447,m,48664,2,88,418,0
35368,f,47147,3,74,116,0
7005,f,41084,3,87,74,1
57287,m,48538,3,97,205,1
29054,m,44107,1,74,96,1
1368,f,49032,1,81,401,1
54765,f,41372,2,67,30,1
54474,m,48180,3,87,418,0
73336,m,49305,3,94,160,1
92363,m,44449,1,93,133,1
40323,f,49011,1,68,274,1
79120,m,44633,2,81,274,1
92304,m,45510,3,80,391,1
92009,m,41110,1,84,57,1
23795,f,48724,3,70,436,1
45390,m,44746,1,78,294,1
56657,m,42342,2,78,73,0
82084,m,40893,2,65,408,0
68272,m,41706,1,93,434,1
15527,m,44562,3,94,291,0
20133,f,45787,2,72,361,1
90117,m,44535,3,86,218,0
36591,m,43611,2,81,330,0
56408,f,46467,3,65,264,1
71911,m,46500,2,68,329,1
26640,f,40824,2,96,319,0
7048,m,45504,1,78,280,0
69676,f,42008,1,71,278,1
54227,f,42604,1,82,230,1
71880,m,47954,2,80,376,0
23306,m,42338,1,79,22,0
37680,f,41672,2,73,376,0
46992,m,44394,2,75,124,0
75476,m,45480,3,89,424,1
51574,m,49823,1,65,57,0
46005,f,45904,2,72,87,1
78263,f,45642,1,70,272,1
36062,f,44187,3,85,324,0
80208,m,48223,3,73,311,1
94133,m,40966,3,60,275,1
75701,m,44791,2,88,449,0
32448,f,40748,1,89,124,0
24274,m,48193,3,83,287,0
43298,f,42222,2,74,473,0
19046,m,42656,3,66,192,1
14344,m,48062,1,71,120,0
49055,f,46014,1,77,359,0
99520,m,42359,1,75,462,0
65102,m,40610,3,75,101,0
72217,f,41257,3,90,151,1
7194,m,45787,2,75,456,0
89196,f,46660,2,98,315,1
4813,f,41268,3,99,334,1
42553,f,47989,1,79,30,0
82053,f,40246,3,72,334,1
43526,f,47147,1,89,322,1
51574,f,42565,2,88,234,0
41664,m,48697,3,71,187,0
31403,m,45831,1,83,312,1
89868,f,47854,1,73,438,0
81139,m,44649,1,71,283,1
36951,m,45647,3,66,325,1
45537,m,40529,1,81,293,1
51684,m,49910,3,83,307,0
19787,m,42982,1,77,18,0
65638,m,43361,3,92,396,0
12128,f,44959,2,78,453,1
32495,f,42126,3,60,40,0
9124,f,45946,1,85,326,0
22425,m,42008,1,91,368,1
71558,m,43833,3,89,109,0
44295,f,49205,1,82,87,0
68061,f,43618,2,94,417,0
41664,m,46379,2,86,398,0
42160,f,49290,1,81,314,0
11956,f,46765,2,83,133,0
82373,f,48815,1,96,342,0
23026,m,43530,3,75,213,0
17402,m,44168,1,82,406,1
52141,m,40378,2,63,350,0
21406,f,40792,1,67,437,0
16449,f,42687,2,61,448,1
68770,m,42848,1,87,140,0
34672,m,45936,3,80,445,1
61692,m,43374,3,94,454,1
90520,f,48485,3,61,81,1
62433,f,42001,3,88,90,1
61838,f,41110,1,68,350,1
35368,f,44341,2,71,107,0
55309,m,41361,2,88,239,1
83706,f,49583,2,98,18,0
45339,f,46024,3,94,324,0
72121,m,45192,3,69,405,0
52086,m,42498,1,93,230,0
82344,f,40590,2,98,4,0
5328,f,44199,3,62,100,1
61683,m,49963,3,62,81,0
2828,f,47018,3,69,379,0
45690,m,42021,1,95,101,1
60343,f,44133,3,75,32,0
36062,f,44830,2,90,439,1
56671,f,46516,3,75,406,1
75816,m,42773,1,87,314,1
94322,f,40596,1,96,18,0
77014,m,48330,3,85,249,1
71218,f,46599,1,72,2,1
36951,m,45424,3,91,237,1
38283,f,42459,3,89,71,0
36420,m,40641,2,99,264,1
31162,m,44604,1,71,456,1
81994,m,45402,2,62,290,1
89116,m,46089,1,61,142,1
23335,f,44574,1,85,138,0
41967,m,45328,1,94,423,0
82896,m,42300,3,81,232,0
50461,m,44929,2,75,24,1
46756,m,43698,1,87,456,0
95293,m,46545,2,79,278,1
7255,f,47047,3,89,118,1
19144,f,45274,3,73,340,1
38524,f,46007,2,92,452,0
31610,f,42701,2,72,299,0
82157,f,48991,2,99,317,1
38155,m,43572,2,91,461,1
84612,m,46089,2,85,230,0
32074,m,42046,3,77,299,0
71442,m,40624,1,97,118,1
51042,m,41268,2,61,14,0
17755,f,41352,2,97,452,1
28941,f,45404,3,88,297,1
86345,m,47565,2,83,271,1
86378,m,41988,2,96,102,0
49824,f,49609,2,72,94,1
33161,m,43467,1,87,448,1
60473,f,42684,2,95,44,0
64764,f,41418,1,68,207,1
60473,f,47045,2,79,316,1
51602,m,46796,2,83,404,1
88327,m,46489,1,65,285,1
75800,f,42771,2,73,42,1
68851,f,49486,2,80,318,1
52864,m,49622,1,61,33,1
45006,m,43521,1,94,116,1
86378,f,41033,3,64,173,1
98909,f,44107,1,73,347,0
35368,m,40792,3,61,444,1
70513,m,41628,3,71,456,0
6372,f,44959,1,95,252,0
95244,m,49032,2,90,87,1
24901,f,41224,2,97,385,0
91874,m,42333,2,86,263,1
42160,m,42264,3,66,244,1
34793,f,43697,2,91,71,0
54775,f,49547,3,71,262,0
48541,f,47649,2,63,232,1
82175,m,43305,1,83,452,1
75816,m,48516,1,85,437,1
33463,m,43212,2,75,404,0
58579,f,44791,1,73,324,0
7682,f,45846,1,96,373,0
94133,m,47437,1,96,36,0
51778,f,45932,3,79,366,0
2634,f,46495,3,99,264,1
27583,f,43015,3,79,326,1
7259,m,49266,2,72,72,0
77127,f,44069,1,85,436,0
59995,f,42125,2,78,176,1
92737,m,49910,1,86,471,0
6485,m,43314,3,94,463,0
49393,m,46646,2,91,173,1
34623,f,47325,2,62,452,1
82121,f,47301,3,77,450,1
48639,m,49843,3,99,160,0
54564,m,47342,1,99,207,0
62664,m,43634,2,78,229,1
62797,f,45830,3,70,87,0
92860,f,40015,1,84,136,1
31429,f,49419,2,64,432,1
41967,m,42565,1,71,225,0
46431,f,43374,2,68,342,1
32448,f,45602,2,93,263,1
88871,m,48492,2,96,424,0
15492,m,45447,2,72,277,0
85134,f,44564,2,78,347,1
69227,m,47515,2,92,305,0
69559,f,46495,3,98,30,0
73223,f,49205,2,97,52,1
44442,m,44699,1,75,144,0
91487,m,40590,1,80,334,0
45285,f,40510,3,85,299,1
2172,m,49622,3,81,385,1
24298,m,42743,1,81,285,0
19555,f,41599,1,86,194,1
15806,f,47854,3,83,259,0
24153,f,48829,1,82,87,1
34855,m,47781,3,74,401,0
25796,m,45602,3,90,97,1
46005,f,47332,3,89,60,0
15851,f,41927,2,86,80,1
66586,m,44244,2,83,393,1
46552,m,40385,3,87,263,1
94747,f,42940,1,73,418,0
97110,f,44183,2,96,303,0
31495,m,44492,2,72,263,1
37997,f,41264,2,74,243,0
41754,f,47988,2,77,140,1
75816,m,41567,2,67,181,1
75390,f,43348,3,76,96,1
65278,f,47083,3,99,475,0
1191,f,47565,2,68,118,0
30212,m,45942,2,94,314,0
93197,m,48428,2,83,449,1
12250,m,48022,1,63,376,1
76450,m,43537,3,80,108,1
90948,f,40510,2,95,468,0
40385,m,46301,3,69,383,0
23831,f,47342,2,99,184,1
68488,f,40216,1,71,389,0
10563,m,43625,1,61,97,1
15326,f,41489,1,76,338,1
9418,m,49097,2,75,463,1
67675,m,44700,2,83,431,1
86912,f,48804,3,90,23,0
87237,f,46798,1,94,394,1
74991,m,49362,1,78,402,1
89116,f,44437,3,85,394,1
4284,m,47870,1,83,329,1
10563,f,43504,2,73,69,0
68600,f,45328,2,86,4,0
93849,f,41782,3,71,77,0
93877,m,41234,2,80,452,0
5794,f,46923,1,99,163,0
75975,m,43981,2,89,92,0
75393,f,43833,1,60,379,1
87343,f,47713,3,95,106,0
68795,m,45140,3,88,73,1
21156,m,41567,3,80,44,1
20666,m,49876,1,83,227,0
71690,f,46719,1,77,345,1
20046,f,40246,3,78,190,0
32094,f,45199,1,75,184,0
43665,m,43059,2,69,279,0
81621,m,47737,3,78,375,0
75218,f,45960,1,78,451,0
32105,f,46207,1,95,93,1
24901,m,42264,3,86,117,0
16758,f,48524,3,97,421,1
29054,f,42222,1,84,360,1
91238,m,40892,1,81,201,0
15126,m,40406,2,91,303,1
10351,f,44107,2,81,25,1
86632,f,45328,3,90,26,0
59971,m,42746,1,87,424,1
68030,m,46976,2,88,384,1
99552,m,43833,3,94,32,1
55160,f,42684,3,67,307,0
25360,f,43234,3,63,98,1
14396,m,45077,1,65,276,1
35349,m,44300,2,61,343,1
42506,m,49246,1,91,304,0
73332,m,40034,2,72,160,1
87052,m,45331,2,80,322,0
3031,f,43305,2,64,304,0
73467,m,42131,2,97,31,1
61315,m,46976,1,79,292,1
67020,f,48428,2,64,51,0
56134,m,48297,3,80,365,1
85769,m,46715,3,60,25,1
32447,m,41231,2,83,100,0
67317,f,46467,1,88,396,1
1465,f,43926,2,62,114,0
12020,f,48622,1,86,449,0
56030,m,46719,2,74,98,1
46470,f,47551,1,83,114,1
97080,m,45540,1,65,256,1
31206,f,47147,2,85,114,1
25522,f,41648,3,84,151,0
60413,f,42377,2,97,471,1
3929,f,40674,2,79,52,1
